"fips","democratic_raw_votes_1932","democratic_raw_votes_1936","democratic_raw_votes_1940","democratic_raw_votes_1944","democratic_raw_votes_1948","democratic_raw_votes_1952","democratic_raw_votes_1956","democratic_raw_votes_1960","democratic_raw_votes_1964","democratic_raw_votes_1968","democratic_raw_votes_1972","democratic_raw_votes_1976","democratic_raw_votes_1980","democratic_raw_votes_1984","democratic_raw_votes_1988","democratic_raw_votes_1992","democratic_raw_votes_1996","democratic_raw_votes_2000","democratic_raw_votes_2004","democratic_raw_votes_2008","democratic_raw_votes_2012","democratic_raw_votes_2016","democratic_raw_votes_2020","pres_raw_county_vote_totals_two_party_1932","pres_raw_county_vote_totals_two_party_1936","pres_raw_county_vote_totals_two_party_1940","pres_raw_county_vote_totals_two_party_1944","pres_raw_county_vote_totals_two_party_1948","pres_raw_county_vote_totals_two_party_1952","pres_raw_county_vote_totals_two_party_1956","pres_raw_county_vote_totals_two_party_1960","pres_raw_county_vote_totals_two_party_1964","pres_raw_county_vote_totals_two_party_1968","pres_raw_county_vote_totals_two_party_1972","pres_raw_county_vote_totals_two_party_1976","pres_raw_county_vote_totals_two_party_1980","pres_raw_county_vote_totals_two_party_1984","pres_raw_county_vote_totals_two_party_1988","pres_raw_county_vote_totals_two_party_1992","pres_raw_county_vote_totals_two_party_1996","pres_raw_county_vote_totals_two_party_2000","pres_raw_county_vote_totals_two_party_2004","pres_raw_county_vote_totals_two_party_2008","pres_raw_county_vote_totals_two_party_2012","pres_raw_county_vote_totals_two_party_2016","pres_raw_county_vote_totals_two_party_2020","dem_two_party_vote_share_1932","dem_two_party_vote_share_1936","dem_two_party_vote_share_1940","dem_two_party_vote_share_1944","dem_two_party_vote_share_1948","dem_two_party_vote_share_1952","dem_two_party_vote_share_1956","dem_two_party_vote_share_1960","dem_two_party_vote_share_1964","dem_two_party_vote_share_1968","dem_two_party_vote_share_1972","dem_two_party_vote_share_1976","dem_two_party_vote_share_1980","dem_two_party_vote_share_1984","dem_two_party_vote_share_1988","dem_two_party_vote_share_1992","dem_two_party_vote_share_1996","dem_two_party_vote_share_2000","dem_two_party_vote_share_2004","dem_two_party_vote_share_2008","dem_two_party_vote_share_2012","dem_two_party_vote_share_2016","dem_two_party_vote_share_2020","county.county_name","county.state"
"29171",1987,1902,1708,1168,1463,1149,1115,1060,1484,952,571,1097,871,797,803,838,857,708,772,695,587,352,361,4167,5360,5536,4274,3962,4351,3789,3771,3031,2923,2683,2541,2593,2337,2168,1981,1948,2301,2432,2286,2260,2288,2345,0.476841852651788,0.354850746268657,0.308526011560694,0.27328029948526,0.369257950530035,0.264077223626752,0.294272895223014,0.281092548395651,0.489607390300231,0.325692781388984,0.212821468505404,0.431719795356159,0.335904357886618,0.341035515618314,0.370387453874539,0.423018677435639,0.43993839835729,0.307692307692308,0.317434210526316,0.304024496937883,0.259734513274336,0.153846153846154,0.153944562899787,"PUTNAM","MO"
"29173",3526,3822,3562,2799,3013,3020,2632,2495,2847,1900,1371,2318,2069,2011,2489,2158,1998,2033,2031,2041,1736,1138,1205,4287,4873,4974,3963,3921,4457,4005,3980,3583,3075,3198,3652,4037,4078,3983,3507,3511,4479,5017,5028,4967,5107,5601,0.822486587357126,0.784321773035091,0.716123843988741,0.706283118849357,0.768426421831165,0.677585820058335,0.657178526841448,0.626884422110553,0.794585542841195,0.617886178861789,0.428705440900563,0.634720700985761,0.512509289076047,0.493133889161354,0.624905849861913,0.615340747077274,0.569068641412703,0.453895958919402,0.404823599760813,0.405926809864757,0.349506744513791,0.222831407871549,0.21514015354401,"RALLS","MO"
"29175",9294,9733,9155,7629,7912,7501,6797,6434,6988,4810,3814,5839,4884,4471,5291,4951,4502,4116,3586,3984,3031,2283,2485,11869,12456,12474,10508,10168,11469,10506,10614,9473,8392,9009,9433,10025,10206,9675,7976,7776,8960,10137,10441,9698,9812,10503,0.783048277024181,0.781390494540784,0.733926567259901,0.72601827179292,0.778127458693942,0.654023890487401,0.646963639824862,0.606180516299227,0.737675498786023,0.573164918970448,0.423354423354423,0.618997137708046,0.487182044887781,0.438075641779345,0.54687338501292,0.620737211634905,0.578960905349794,0.459375,0.353753576008681,0.381572646298247,0.31253866776655,0.232674276396249,0.236599066933257,"RANDOLPH","MO"
"29177",6088,6300,5786,4521,4826,4869,4636,4565,5189,3541,2844,5535,4518,3979,4879,4457,4714,4970,5034,5241,4275,3088,3109,7794,9105,9185,7615,6928,8218,7677,8107,6923,6128,7049,8388,8582,8854,8642,7020,7598,9487,10707,10834,10090,10191,11454,0.78111367718758,0.691927512355848,0.629940119760479,0.593696651346028,0.696593533487298,0.592479922122171,0.603881724632018,0.563093622795115,0.749530550339448,0.577839425587467,0.403461483898425,0.659871244635193,0.526450710790026,0.449401400496951,0.564568386947466,0.634900284900285,0.62042642800737,0.523874776009276,0.470159708601849,0.48375484585564,0.423686818632309,0.303012461976254,0.27143356032827,"RAY","MO"
"29179",2439,2476,2406,1877,2050,2124,1596,1044,1835,1245,1031,2143,1919,2026,1864,2014,1631,1298,1449,1418,1157,540,529,3231,3391,3593,2828,2742,3073,2513,2183,2365,2143,2572,3022,3190,3356,3026,2790,2534,3060,3345,3200,3088,2942,3262,0.754874651810585,0.730168092008257,0.669635402170888,0.663719943422914,0.74762946754194,0.691181256101529,0.635097493036212,0.478240952817224,0.775898520084567,0.580961269248717,0.400855365474339,0.709133024487095,0.601567398119122,0.603694874851013,0.615994712491738,0.721863799283154,0.643646408839779,0.424183006535948,0.433183856502242,0.443125,0.374676165803109,0.183548606390211,0.162170447578173,"REYNOLDS","MO"
"29181",2600,2466,2419,1923,2304,2194,2149,1717,2688,1440,1361,2577,2156,1883,1961,2300,2081,1820,1907,1795,1396,830,833,3739,4377,4710,3764,3837,4638,4338,4528,4372,3413,4171,4217,4680,4810,4608,4114,4069,4941,5600,5202,5139,5350,5672,0.69537309441027,0.563399588759424,0.513588110403397,0.510892667375133,0.600469116497264,0.473048727899957,0.495389580451821,0.379196113074205,0.614821591948765,0.421916202754175,0.32630064732678,0.611097936921982,0.460683760683761,0.391476091476091,0.425564236111111,0.55906660184735,0.511427869255345,0.368346488565068,0.340535714285714,0.345059592464437,0.271648180579879,0.155140186915888,0.146861777150917,"RIPLEY","MO"
"29183",6911,5903,5334,4880,6049,6493,7618,11890,14530,10374,11034,22063,20668,17617,29286,37263,41369,53806,66855,84183,71838,68225,89530,10575,11059,13126,11930,12025,14944,17080,22778,23550,23907,36711,48168,56718,65401,79291,75936,89074,125920,162681,186733,182622,189124,217919,0.653522458628842,0.533773397233023,0.406369038549444,0.40905280804694,0.503035343035343,0.434488758029979,0.446018735362998,0.521994907366757,0.616985138004246,0.433931484502447,0.300563863692081,0.458042683939545,0.364399308861384,0.269368969893427,0.369348349749656,0.490715865992415,0.464434066057435,0.427303049555273,0.410957641027532,0.450820154980641,0.393369911620725,0.360742158583786,0.410840725223592,"ST CHARLES","MO"
"29185",3681,3302,2859,2119,2489,1914,2200,1865,2593,1496,1410,2271,1706,1655,1864,1965,1974,1866,1841,1886,1460,936,988,5952,6653,6809,5425,5037,5379,5218,5061,4554,3767,4257,4079,4125,4322,4176,3520,3789,4597,4939,4867,4479,4437,4920,0.618447580645161,0.496317450774087,0.419885445733588,0.390599078341014,0.494143339289259,0.355828220858896,0.421617477960905,0.368504248172298,0.569389547650417,0.397132997079904,0.331219168428471,0.556754106398627,0.413575757575758,0.382924571957427,0.446360153256705,0.558238636363636,0.52098178939034,0.405916902327605,0.372747519740838,0.387507704951716,0.325965617325296,0.210953346855984,0.200813008130081,"ST CLAIR","MO"
"29186",3087,2446,2098,1878,1984,2385,2363,3211,3768,2225,2247,3091,3324,2723,3612,3795,3597,3600,4281,4979,3813,2540,2713,4196,4110,4848,4092,3551,5067,4996,5167,5084,4162,5147,5332,6092,5968,6144,5575,5675,7105,8072,8711,7868,8035,9343,0.735700667302193,0.595133819951338,0.432755775577558,0.458944281524927,0.55871585468882,0.470692717584369,0.472978382706165,0.621443777820786,0.741148701809599,0.534598750600673,0.436564989314164,0.579707426856714,0.545633617859488,0.456266756032172,0.587890625,0.680717488789238,0.633832599118943,0.506685432793807,0.530351833498513,0.571576168063368,0.484621250635486,0.316116988176727,0.290377822969068,"STE GENEVIEVE","MO"
"29187",7613,7876,8132,6745,7276,8040,7566,7205,10567,6379,4658,8852,7495,7137,8158,9367,9034,9075,10748,11540,8829,6250,7044,13630,15147,16819,14065,13510,17712,17534,17336,16257,13871,13470,15854,16409,16929,16081,15256,15234,18402,22835,24200,22077,23717,27555,0.558547322083639,0.5199709513435,0.483500802663654,0.479559189477426,0.538564026646928,0.453929539295393,0.431504505532109,0.415609137055838,0.649996924401796,0.459880325859707,0.345805493689681,0.55834489718683,0.456761533304894,0.421584263689527,0.50730675952988,0.613987939171474,0.593015622948667,0.493152918161069,0.470680972191811,0.476859504132231,0.399918467183041,0.263524054475693,0.255634186173108,"ST FRANCOIS","MO"
"29189",59044,63226,52380,57780,62684,95457,121881,166508,213658,165786,160801,196915,192796,173144,216534,235760,225524,250631,295284,333123,297097,286704,328151,94916,108767,119289,121911,132276,212278,259992,324500,348620,346141,424948,443903,456314,480828,479318,424045,421620,475320,540253,554828,521839,489138,527644,0.622065826625648,0.581297636231578,0.439101677438825,0.473952309471664,0.473887931295171,0.449679194264125,0.468787501153882,0.513121725731895,0.612867879066032,0.478955107889559,0.378401592665456,0.443599164682374,0.42250730856384,0.360095501925845,0.451754367664056,0.555978728672665,0.534898723969451,0.527288984263233,0.546566145861291,0.600407693915952,0.569326938001951,0.586141334347362,0.621917429175732,"ST LOUIS","MO"
"29195",8389,8622,7988,6715,7185,6318,5841,5969,7308,4646,3460,5890,4943,4281,5039,4643,4765,4585,4479,4712,3790,2787,2904,12172,14730,15324,12737,12007,13244,11811,12054,10943,9344,10101,10773,10161,10323,9664,7331,7696,9157,9868,9674,8894,8764,9355,0.689204732172198,0.585336048879837,0.521273818846254,0.527204208212295,0.598400932789206,0.477046209604349,0.494538989077978,0.495188319230131,0.667824179840994,0.497217465753425,0.342540342540343,0.54673721340388,0.486467867335892,0.414705027608253,0.521419701986755,0.63333788023462,0.619152806652807,0.500709839467074,0.453891366031617,0.4870787678313,0.426129975264223,0.318005476951164,0.310422234099412,"SALINE","MO"
"29197",2239,2173,1998,1729,1892,1680,1648,1361,1449,969,991,1417,1114,1141,1013,936,857,808,894,775,697,354,373,3348,3620,3730,3255,3269,3316,3148,3027,2521,2260,2486,2610,2500,2391,2076,1678,1634,1967,2018,1914,1871,1859,1979,0.668757467144564,0.600276243093923,0.535656836461126,0.531182795698925,0.578770266136433,0.506634499396864,0.523506988564168,0.449620085893624,0.574771915906386,0.428761061946903,0.398632341110217,0.542911877394636,0.4456,0.477206189878712,0.487957610789981,0.557806912991657,0.524479804161567,0.410777834265379,0.443012884043608,0.40491118077325,0.372528059861037,0.190424959655729,0.188479029813037,"SCHUYLER","MO"
"29199",2738,2768,2435,2158,2451,2093,2044,1884,2187,1340,1269,1449,1200,1075,1117,1070,990,790,828,793,643,365,388,4148,4708,4764,4216,4144,4216,3779,3783,3402,2894,3187,2735,2792,2560,2365,1868,1763,2125,2180,2042,1889,1890,1948,0.660077145612343,0.587935429056924,0.51112510495382,0.511859582542694,0.591457528957529,0.496442125237192,0.540883831701508,0.498017446471055,0.642857142857143,0.463026952315135,0.398180106683401,0.529798903107861,0.429799426934097,0.419921875,0.4723044397463,0.572805139186295,0.561542824730573,0.371764705882353,0.379816513761468,0.388344760039177,0.340391741662255,0.193121693121693,0.19917864476386,"SCOTLAND","MO"
"29201",6948,7763,7899,7132,8266,7127,6683,6349,7512,4313,3646,8075,6854,5569,5914,7452,7011,6452,6057,6258,5122,3574,3753,9258,10889,12300,11127,10785,11788,11337,12156,10724,8169,10962,13548,15081,14296,13927,13717,13652,15451,17387,17821,16745,16742,17522,0.75048606610499,0.712921296721462,0.64219512195122,0.640963422306102,0.766434863235976,0.604597896165592,0.589485754608803,0.522293517604475,0.700484893696382,0.527971599951034,0.332603539500091,0.596028934160024,0.454479145945229,0.389549524342473,0.424642780211101,0.543267478311584,0.513551128039848,0.417578150281535,0.348363720020705,0.351158745300488,0.305882352941176,0.213475092581531,0.214187878096108,"SCOTT","MO"
"29203",2949,3069,2806,2093,2352,2028,1822,1386,2312,1216,1134,1960,1818,1580,1796,2135,1882,1430,1618,1637,1302,776,706,3828,4294,4395,3203,3157,3319,2993,2815,3216,2264,2757,2949,3341,3359,3492,3359,3221,3675,4129,3712,3564,3742,3871,0.770376175548589,0.714718211457848,0.638452787258248,0.653449890727443,0.745011086474501,0.611027417896957,0.608753758770464,0.492362344582593,0.718905472636816,0.537102473498233,0.411316648531012,0.664632078670736,0.544148458545346,0.47037808871688,0.514318442153494,0.635605835069961,0.584290592983545,0.389115646258503,0.391862436425285,0.441002155172414,0.365319865319865,0.207375734901122,0.182381813484888,"SHANNON","MO"
"29205",4215,4367,4028,3435,3400,3237,3044,2870,3156,2045,1569,2227,1849,1573,1818,1435,1410,1262,1201,1114,966,606,592,5319,6064,6195,5369,4748,5400,5034,4932,4368,3738,3626,3680,4000,3816,3404,2604,2623,3198,3481,3280,3154,3130,3292,0.792442188381275,0.720151715039578,0.650201775625504,0.639783944868691,0.71609098567818,0.599444444444444,0.604688120778705,0.58191403081914,0.722527472527473,0.547084002140182,0.432708218422504,0.605163043478261,0.46225,0.412211740041929,0.534077555816686,0.551075268817204,0.537552420892108,0.394621638524078,0.345015800057455,0.339634146341463,0.306277742549144,0.193610223642173,0.179829890643985,"SHELBY","MO"
"29207",7139,6608,6725,5982,7029,6110,6369,5317,5944,3150,2636,6097,5128,4294,4701,5720,4883,4476,3946,3899,3153,1873,1819,10373,11436,12780,11061,10146,11624,11201,11683,8958,7069,8918,10086,11327,10995,10523,10328,9903,12203,13188,13071,12649,12950,13303,0.688229056203606,0.577824414130815,0.526212832550861,0.540819094114456,0.692785334121821,0.525636613902271,0.568609945540577,0.455105709150047,0.663540968966287,0.445607582402037,0.295581969051357,0.604501288915328,0.452723580824578,0.390541155070487,0.446735721752352,0.553834237025562,0.493082904170453,0.366795050397443,0.299211404306946,0.29829393313442,0.249268716894616,0.144633204633205,0.136736074569646,"STODDARD","MO"
"29209",1911,1366,1041,737,892,748,1049,890,1835,1004,1094,2358,2210,2119,2889,3256,3497,4055,4578,5029,3923,2886,3506,3659,4732,4639,3817,3114,3920,3988,4091,4212,4010,5274,5815,6990,7825,7969,7291,8720,11848,15112,16176,15710,16035,18306,0.522273845312927,0.288672865595943,0.224401810735072,0.193083573487032,0.286448298008992,0.190816326530612,0.263039117352056,0.217550721095087,0.435660018993352,0.250374064837905,0.207432688661358,0.405503009458297,0.316165951359084,0.270798722044728,0.362529802986573,0.446577972843231,0.401032110091743,0.342251856853477,0.302938062466914,0.310892680514342,0.249713558243157,0.179981290926099,0.191521905386212,"STONE","MO"
"29211",4053,3986,3743,3328,3443,3041,2805,2504,2695,1907,1588,2313,1824,1784,1562,1510,1402,1127,1178,1173,908,526,478,7426,8005,7823,6939,6583,6787,6162,5706,4747,4239,4199,4454,4236,4090,3459,2836,2677,3004,3058,2780,2518,2410,2452,0.545785079450579,0.497938788257339,0.478460948485236,0.479608012681943,0.523013823484733,0.448062472373656,0.455209347614411,0.438836312653347,0.567726985464504,0.449870252418023,0.37818528221005,0.51930848675348,0.430594900849858,0.436185819070905,0.45157559988436,0.532440056417489,0.523720582741875,0.375166444740346,0.385219097449313,0.421942446043165,0.360603653693407,0.218257261410788,0.194942903752039,"SULLIVAN","MO"
"29213",1911,1710,1497,936,1427,1099,1477,1439,2544,1219,1435,3626,3389,2912,3888,4682,4623,5092,5601,6683,5479,4367,5339,3956,4537,4664,3435,3788,4136,4695,5131,5285,4508,6417,8322,9619,9994,10931,10763,11467,14739,19179,21419,21225,22607,25847,0.483063700707786,0.376901035926824,0.320969125214408,0.272489082969432,0.376715945089757,0.265715667311412,0.314589989350373,0.280452153576301,0.481362346263009,0.270408163265306,0.223624746766402,0.435712569093968,0.352323526354091,0.291374824894937,0.355685664623548,0.435008826535353,0.403156884974274,0.345477983580976,0.292038166744877,0.312012699005556,0.258138987043581,0.193170257000044,0.206561689944674,"TANEY","MO"
"29215",4996,4718,4497,4011,4664,4372,4506,3606,4934,3117,2737,4638,4261,3662,3887,4597,3897,3486,3664,3410,2871,1728,1716,7617,8850,9227,7927,7984,9196,8858,8864,7836,7139,7841,7976,9140,9253,8471,8067,7962,9622,10898,10625,10489,10603,11194,0.655901273467244,0.533107344632768,0.487374011054514,0.505992178629999,0.584168336673347,0.475424097433667,0.508692707157372,0.406814079422383,0.629657988769781,0.436615772517159,0.349062619563831,0.581494483450351,0.466192560175055,0.395763536150438,0.45885963876756,0.569852485434486,0.489449886963075,0.362294741218042,0.33620847861993,0.320941176470588,0.27371532081228,0.162972743563143,0.153296408790423,"TEXAS","MO"
"29217",6687,6872,6271,4885,5342,4450,4547,4186,5958,3557,3057,4921,3704,2984,3402,3546,3363,3156,3206,3381,2580,1706,1903,9543,11418,11714,10056,9150,10374,9731,9573,9035,7147,7949,8636,8095,8165,7551,6397,6486,8141,8938,8715,8338,8232,9058,0.700723043068218,0.601856717463654,0.535342325422571,0.485779634049324,0.583825136612022,0.428957007904376,0.467269550919741,0.437271492739998,0.659435528500277,0.497691339023366,0.384576676311486,0.569823992589162,0.457566399011736,0.365462339252909,0.450536352800953,0.554322338596217,0.51850138760407,0.387667362731851,0.358693219959723,0.387951807228916,0.30942672103622,0.207240038872692,0.210090527710311,"VERNON","MO"
"29219",1513,1277,914,815,1071,1112,1211,1407,1903,1033,1225,2164,2132,1964,2935,3213,3443,4524,5461,6705,5219,3915,4769,3487,3916,4317,3832,3451,4089,4063,4353,4226,3702,4755,5378,6498,7114,7387,6166,7211,10503,13344,15380,14369,15024,17991,0.433897332950961,0.326098059244127,0.211721102617558,0.21268267223382,0.310344827586207,0.27194913181707,0.298055623923209,0.323225361819435,0.450307619498344,0.279038357644516,0.257623554153523,0.402380066939383,0.328100954139735,0.276075344391341,0.397319615540815,0.521083360363283,0.477464984052143,0.430734075978292,0.409247601918465,0.435955786736021,0.363212471292366,0.260583067092652,0.265076982935912,"WARREN","MO"
"29221",3275,2942,2881,2065,2370,2684,2380,2649,3908,2292,2229,3543,2873,2987,3744,4211,4315,4047,4459,4711,3417,1926,1804,5521,5851,6698,4965,4570,6022,5763,6086,6194,4933,6047,6069,6312,6742,6984,6368,6574,8067,9100,9417,8488,8973,9851,0.593189639558051,0.502820030763972,0.430128396536279,0.415911379657603,0.518599562363239,0.445699103287944,0.412979351032448,0.435261255340125,0.630933161123668,0.464625988242449,0.368612535141392,0.583786455758774,0.455164765525982,0.443043607238208,0.536082474226804,0.661275125628141,0.656373592941892,0.501673484566753,0.49,0.500265477328236,0.402568331762488,0.214643931795386,0.183128616384123,"WASHINGTON","MO"
"29223",3172,3235,2991,2169,2695,2500,2451,2152,3005,1714,1746,2987,2549,2363,2456,3073,2754,2387,2250,2243,1813,946,845,5127,5729,5726,4340,4632,4923,4964,5221,5024,3870,4837,4950,5372,5230,5104,5174,4926,5733,6169,6027,5603,5586,5832,0.618685391066901,0.564670972246465,0.522354173943416,0.499769585253456,0.581822107081174,0.507820434694292,0.49375503626108,0.412181574411032,0.59812898089172,0.442894056847545,0.360967541864792,0.603434343434343,0.474497393894267,0.451816443594646,0.481191222570533,0.593931194433707,0.559074299634592,0.416361416361416,0.364726860106987,0.372158619545379,0.323576655363198,0.169351951306839,0.144890260631001,"WAYNE","MO"
"29225",4211,3612,3518,2785,3292,2894,3132,2707,3824,2547,2343,3759,3409,2982,3890,4149,3855,4174,4657,5685,4409,3173,3573,7294,8081,8336,7066,6873,7595,7072,7310,7165,6665,7438,7269,8530,8511,9013,8510,8813,11524,14851,16116,15117,16002,18453,0.577323827803674,0.446974384358372,0.422024952015355,0.394140956694028,0.478975702022407,0.381040157998683,0.442873303167421,0.3703146374829,0.533705512909979,0.382145536384096,0.315004033342296,0.517127527858027,0.399648300117233,0.350370109270356,0.431598801730833,0.487544065804935,0.437421990241688,0.362200624783061,0.313581576998182,0.352755026061057,0.291658397830257,0.198287714035746,0.193627052511787,"WEBSTER","MO"
"29227",1763,1944,1702,1437,1563,1227,1354,1323,1373,853,727,969,760,734,732,599,572,469,436,427,341,195,215,2804,3525,3509,2881,2725,2909,2692,2678,2204,1777,1897,1740,1593,1655,1409,1082,1112,1120,1127,1134,1005,1003,1092,0.628744650499287,0.551489361702128,0.485038472499288,0.498785144047206,0.573577981651376,0.421794431075971,0.50297176820208,0.494025392083644,0.622958257713249,0.480022509848058,0.383236689509752,0.556896551724138,0.477087256748274,0.443504531722054,0.519517388218595,0.553604436229205,0.514388489208633,0.41875,0.386867790594499,0.376543209876543,0.339303482587065,0.194416749750748,0.196886446886447,"WORTH","MO"
"29229",3862,3296,2727,2116,2505,2006,2278,1953,3292,1337,1368,2781,2182,1973,2232,2814,2280,2250,2188,2557,1953,1166,1168,6885,8133,7823,6529,6047,7291,6638,7144,6758,4913,5718,6178,6633,6660,6383,6241,6034,7641,8278,8341,7783,7869,8621,0.560929557007988,0.405262510758638,0.348587498402148,0.32409251033849,0.414255002480569,0.275133726512138,0.343175655317867,0.273376259798432,0.48712636874815,0.27213515163851,0.239244491080797,0.450145678213014,0.328961254334389,0.296246246246246,0.349678834403885,0.450889280564012,0.377858800132582,0.294464075382803,0.264315051944914,0.306557966670663,0.250931517409739,0.148176388359385,0.135483122607586,"WRIGHT","MO"
"29510",226338,260063,233388,204687,220654,235893,202210,202319,207958,143010,119817,118703,113697,112318,110076,102356,91233,96557,116133,132925,118780,110089,110089,349786,387950,401553,339098,341310,380721,332255,303650,267562,201262,192219,177070,164030,173338,150982,127797,113354,121356,143926,157587,141723,131563,131563,0.647075640534498,0.670351849465137,0.581213438823767,0.603621961792756,0.646491459377106,0.61959545178753,0.608598817173556,0.666290136670509,0.777232940402598,0.710566326479912,0.623335882509013,0.670373298695431,0.693147594952143,0.647971016164949,0.729067041104238,0.800926469322441,0.804850292005575,0.79565081248558,0.806893820435502,0.843502319353754,0.838113785341829,0.836777817471478,0.836777817471478,"ST LOUIS CITY","MO"
"30001",1834,2153,1632,1263,1356,920,1029,1307,1469,853,775,1013,842,942,1274,1098,1164,799,1103,1617,1371,1143,1608,3252,3457,3357,2819,2939,3116,2984,3038,3223,2749,3235,3474,3797,3986,3942,2844,3578,3912,4170,4625,4660,4496,5531,0.563960639606396,0.622794330344229,0.486148346738159,0.448031216743526,0.461381422252467,0.295250320924262,0.344839142091153,0.430217248189598,0.455786534284828,0.310294652600946,0.239567233384853,0.291594703511802,0.221754016328681,0.236327145007526,0.323186199898529,0.386075949367089,0.325321408608161,0.204243353783231,0.264508393285372,0.349621621621622,0.294206008583691,0.254225978647687,0.290725004519978,"BEAVERHEAD","MT"
"30003",1637,2037,1926,1289,1328,1114,1342,1497,2509,1319,1552,1962,1644,2681,2233,2154,2453,2345,2215,3516,2882,2094,2491,2604,3124,3542,2683,2662,3279,3081,3221,3990,3108,3700,3577,3374,5071,3944,3531,3789,3996,4243,5144,4549,3947,4698,0.628648233486943,0.652048655569782,0.543760587238848,0.48043235184495,0.498873027798648,0.339737724916133,0.435572865952613,0.464762496119218,0.628822055137845,0.424388674388674,0.419459459459459,0.548504333240145,0.487255483106106,0.528692565568921,0.566176470588235,0.610025488530161,0.647400369490631,0.586836836836837,0.52203629507424,0.683514774494557,0.633545834249286,0.530529516088168,0.530225627926777,"BIG HORN","MT"
"30005",1977,2166,2129,1469,1669,1207,1438,1569,1742,1198,1151,1356,1107,1229,1460,1355,1316,1246,1300,1702,1616,1202,1589,3045,3017,3294,2459,2666,3097,2898,2859,2703,2489,2664,2705,2793,2965,2862,2326,2443,2656,2724,2841,2794,2470,3058,0.649261083743842,0.717931720251906,0.646326654523376,0.597397315982107,0.626031507876969,0.389731998708428,0.496204278812974,0.548793284365163,0.644469108398076,0.481317798312575,0.432057057057057,0.501293900184843,0.396348012889366,0.414502529510961,0.510132774283718,0.582545141874463,0.538681948424069,0.469126506024096,0.477239353891336,0.599084829285463,0.578382247673586,0.48663967611336,0.519620667102682,"BLAINE","MT"
"30007",988,1071,854,558,536,435,449,631,595,439,411,557,401,458,592,491,603,462,533,857,764,573,835,1502,1573,1609,1318,1240,1397,1318,1311,1204,1110,1327,1377,1453,1803,1646,1321,1632,1950,2311,2732,2916,2921,4008,0.657789613848202,0.680864589955499,0.530764449968925,0.423368740515933,0.432258064516129,0.311381531853973,0.340667678300455,0.481311975591152,0.494186046511628,0.395495495495496,0.309721175584024,0.404502541757444,0.27598072952512,0.25402107598447,0.359659781287971,0.371688115064345,0.369485294117647,0.236923076923077,0.230636088273475,0.313689604685212,0.262002743484225,0.196165696679219,0.208333333333333,"BROADWATER","MT"
"30009",2872,3116,2678,2073,1997,1713,1820,1903,2098,1353,1292,1853,1468,1657,2039,1549,1854,1434,1847,2443,2146,1828,2421,4814,4733,5099,4199,3898,4447,4165,3953,3633,3325,3670,3974,3939,4534,4399,3111,4001,4442,5189,5551,5679,5576,6889,0.596593269630245,0.658356222269174,0.525201019807805,0.493688973565135,0.512314007183171,0.38520350798291,0.436974789915966,0.481406526688591,0.577484172859895,0.406917293233083,0.352043596730245,0.466280825364872,0.372683422188373,0.365460961623291,0.463514435098886,0.497910639665702,0.46338415396151,0.322827555155335,0.355945268837926,0.440100882723834,0.37788343018137,0.327833572453372,0.351429815648135,"CARBON","MT"
"30011",915,929,734,610,568,351,436,383,453,269,218,344,237,194,242,154,150,53,76,111,96,70,74,1484,1393,1290,1117,1069,1272,1134,1071,1029,893,944,902,1003,1017,928,651,672,626,699,684,774,748,849,0.616576819407008,0.666905958363245,0.568992248062016,0.546105640107431,0.53133769878391,0.275943396226415,0.384479717813051,0.357609710550887,0.440233236151603,0.301231802911534,0.230932203389831,0.381374722838137,0.23629112662014,0.190757128810226,0.260775862068966,0.236559139784946,0.223214285714286,0.0846645367412141,0.108726752503577,0.162280701754386,0.124031007751938,0.0935828877005348,0.0871613663133098,"CARTER","MT"
"30013",10047,13325,13637,10924,12082,11051,11098,14117,17609,13507,12899,14678,11105,14252,15718,14719,15707,13137,13701,17664,15232,12175,15456,15847,17402,20080,17296,18912,23227,23553,26045,26595,25095,29058,29967,28769,34098,31664,27213,29998,31301,32729,34521,33577,31807,38771,0.634000126206853,0.765716584300655,0.679133466135458,0.63159111933395,0.638853637901861,0.475782494510699,0.471192629389037,0.542023421002112,0.6621169392743,0.538234708109185,0.443905292862551,0.489805452664598,0.38600577009976,0.417971728547129,0.496399696816574,0.540881196486973,0.523601573438229,0.419699051148526,0.418619572855877,0.51168853741201,0.453643863358847,0.382777376049297,0.398648474375177,"CASCADE","MT"
"30015",2093,2734,2213,1906,1832,1423,1794,1708,1827,1216,1149,1568,853,896,1166,959,1039,686,946,1122,978,732,991,3327,3612,3448,3126,3013,3521,3515,3380,3271,2911,3176,3382,3301,3321,3146,2339,2699,2725,2859,2756,2736,2411,2882,0.629095281033965,0.756921373200443,0.641821345707657,0.609724888035829,0.60803186193163,0.404146549275774,0.510384068278805,0.505325443786982,0.55854478752675,0.417725867399519,0.361775818639798,0.463630987581313,0.258406543471675,0.269798253538091,0.370629370629371,0.410004275331338,0.384957391626528,0.251743119266055,0.330884924798881,0.40711175616836,0.357456140350877,0.303608461219411,0.343858431644691,"CHOUTEAU","MT"
